,customer_no,timestamp,location,day,hour,location_after
452,64,2019-09-02 07:45:00,checkout,Monday,7,checkout
453,65,2019-09-02 07:40:00,drinks,Monday,7,drinks
454,65,2019-09-02 07:41:00,drinks,Monday,7,drinks
455,65,2019-09-02 07:42:00,drinks,Monday,7,drinks
456,65,2019-09-02 07:43:00,drinks,Monday,7,drinks
457,65,2019-09-02 07:44:00,drinks,Monday,7,drinks
458,65,2019-09-02 07:45:00,drinks,Monday,7,dairy
459,65,2019-09-02 07:46:00,dairy,Monday,7,checkout
460,65,2019-09-02 07:47:00,checkout,Monday,7,checkout
461,66,2019-09-02 07:40:00,spices,Monday,7,spices
462,66,2019-09-02 07:41:00,spices,Monday,7,spices
463,66,2019-09-02 07:42:00,spices,Monday,7,drinks
464,66,2019-09-02 07:43:00,drinks,Monday,7,drinks
465,66,2019-09-02 07:44:00,drinks,Monday,7,spices
466,66,2019-09-02 07:45:00,spices,Monday,7,spices
467,66,2019-09-02 07:46:00,spices,Monday,7,checkout
468,66,2019-09-02 07:47:00,checkout,Monday,7,checkout
469,67,2019-09-02 07:42:00,dairy,Monday,7,dairy
470,67,2019-09-02 07:43:00,dairy,Monday,7,spices
471,67,2019-09-02 07:44:00,spices,Monday,7,spices
472,67,2019-09-02 07:45:00,spices,Monday,7,drinks
473,67,2019-09-02 07:46:00,drinks,Monday,7,drinks
474,67,2019-09-02 07:47:00,drinks,Monday,7,checkout
475,67,2019-09-02 07:48:00,checkout,Monday,7,checkout
476,68,2019-09-02 07:42:00,spices,Monday,7,spices
477,68,2019-09-02 07:43:00,spices,Monday,7,spices
478,68,2019-09-02 07:44:00,spices,Monday,7,drinks
479,68,2019-09-02 07:45:00,drinks,Monday,7,drinks
480,68,2019-09-02 07:46:00,drinks,Monday,7,drinks
481,68,2019-09-02 07:47:00,drinks,Monday,7,fruit
482,68,2019-09-02 07:48:00,fruit,Monday,7,fruit
483,68,2019-09-02 07:49:00,fruit,Monday,7,spices
484,68,2019-09-02 07:50:00,spices,Monday,7,spices
485,68,2019-09-02 07:51:00,spices,Monday,7,checkout
486,68,2019-09-02 07:52:00,checkout,Monday,7,checkout
487,69,2019-09-02 07:42:00,fruit,Monday,7,checkout
488,69,2019-09-02 07:43:00,checkout,Monday,7,checkout
489,70,2019-09-02 07:42:00,spices,Monday,7,spices
490,70,2019-09-02 07:43:00,spices,Monday,7,drinks
491,70,2019-09-02 07:44:00,drinks,Monday,7,drinks
492,70,2019-09-02 07:45:00,drinks,Monday,7,drinks
493,70,2019-09-02 07:46:00,drinks,Monday,7,checkout
494,70,2019-09-02 07:47:00,checkout,Monday,7,checkout
495,71,2019-09-02 07:43:00,dairy,Monday,7,fruit
496,71,2019-09-02 07:44:00,fruit,Monday,7,fruit
497,71,2019-09-02 07:45:00,fruit,Monday,7,fruit
498,71,2019-09-02 07:46:00,fruit,Monday,7,fruit
499,71,2019-09-02 07:47:00,fruit,Monday,7,fruit
500,71,2019-09-02 07:48:00,fruit,Monday,7,fruit
501,71,2019-09-02 07:49:00,fruit,Monday,7,fruit
502,71,2019-09-02 07:50:00,fruit,Monday,7,checkout
503,71,2019-09-02 07:51:00,checkout,Monday,7,checkout
504,72,2019-09-02 07:43:00,spices,Monday,7,spices
505,72,2019-09-02 07:44:00,spices,Monday,7,drinks
506,72,2019-09-02 07:45:00,drinks,Monday,7,drinks
507,72,2019-09-02 07:46:00,drinks,Monday,7,drinks
508,72,2019-09-02 07:47:00,drinks,Monday,7,drinks
509,72,2019-09-02 07:48:00,drinks,Monday,7,drinks
510,72,2019-09-02 07:49:00,drinks,Monday,7,drinks
511,72,2019-09-02 07:50:00,drinks,Monday,7,drinks
512,72,2019-09-02 07:51:00,drinks,Monday,7,checkout
513,72,2019-09-02 07:52:00,checkout,Monday,7,checkout
514,73,2019-09-02 07:43:00,dairy,Monday,7,checkout
515,73,2019-09-02 07:44:00,checkout,Monday,7,checkout
516,74,2019-09-02 07:43:00,spices,Monday,7,spices
517,74,2019-09-02 07:44:00,spices,Monday,7,fruit
518,74,2019-09-02 07:45:00,fruit,Monday,7,checkout
519,74,2019-09-02 07:46:00,checkout,Monday,7,checkout
520,75,2019-09-02 07:43:00,spices,Monday,7,dairy
521,75,2019-09-02 07:44:00,dairy,Monday,7,drinks
522,75,2019-09-02 07:45:00,drinks,Monday,7,drinks
523,75,2019-09-02 07:46:00,drinks,Monday,7,spices
524,75,2019-09-02 07:47:00,spices,Monday,7,drinks
525,75,2019-09-02 07:48:00,drinks,Monday,7,drinks
526,75,2019-09-02 07:49:00,drinks,Monday,7,checkout
527,75,2019-09-02 07:50:00,checkout,Monday,7,checkout
528,76,2019-09-02 07:44:00,drinks,Monday,7,drinks
529,76,2019-09-02 07:45:00,drinks,Monday,7,drinks
530,76,2019-09-02 07:46:00,drinks,Monday,7,drinks
531,76,2019-09-02 07:47:00,drinks,Monday,7,drinks
532,76,2019-09-02 07:48:00,drinks,Monday,7,dairy
533,76,2019-09-02 07:49:00,dairy,Monday,7,drinks
534,76,2019-09-02 07:50:00,drinks,Monday,7,checkout
535,76,2019-09-02 07:51:00,checkout,Monday,7,checkout
536,77,2019-09-02 07:44:00,fruit,Monday,7,fruit
537,77,2019-09-02 07:45:00,fruit,Monday,7,fruit
538,77,2019-09-02 07:46:00,fruit,Monday,7,fruit
539,77,2019-09-02 07:47:00,fruit,Monday,7,fruit
540,77,2019-09-02 07:48:00,fruit,Monday,7,fruit
541,77,2019-09-02 07:49:00,fruit,Monday,7,fruit
542,77,2019-09-02 07:50:00,fruit,Monday,7,fruit
543,77,2019-09-02 07:51:00,fruit,Monday,7,checkout
544,77,2019-09-02 07:52:00,checkout,Monday,7,checkout
545,78,2019-09-02 07:44:00,spices,Monday,7,dairy
546,78,2019-09-02 07:45:00,dairy,Monday,7,dairy
547,78,2019-09-02 07:46:00,dairy,Monday,7,dairy
548,78,2019-09-02 07:47:00,dairy,Monday,7,checkout
549,78,2019-09-02 07:48:00,checkout,Monday,7,checkout
550,79,2019-09-02 07:44:00,dairy,Monday,7,dairy
551,79,2019-09-02 07:45:00,dairy,Monday,7,dairy
552,79,2019-09-02 07:46:00,dairy,Monday,7,dairy
553,79,2019-09-02 07:47:00,dairy,Monday,7,dairy
554,79,2019-09-02 07:48:00,dairy,Monday,7,dairy
555,79,2019-09-02 07:49:00,dairy,Monday,7,dairy
556,79,2019-09-02 07:50:00,dairy,Monday,7,dairy
557,79,2019-09-02 07:51:00,dairy,Monday,7,dairy
558,79,2019-09-02 07:52:00,dairy,Monday,7,drinks
559,79,2019-09-02 07:53:00,drinks,Monday,7,checkout
560,79,2019-09-02 07:54:00,checkout,Monday,7,checkout
561,80,2019-09-02 07:47:00,dairy,Monday,7,drinks
562,80,2019-09-02 07:48:00,drinks,Monday,7,drinks
563,80,2019-09-02 07:49:00,drinks,Monday,7,drinks
564,80,2019-09-02 07:50:00,drinks,Monday,7,drinks
565,80,2019-09-02 07:51:00,drinks,Monday,7,drinks
566,80,2019-09-02 07:52:00,drinks,Monday,7,spices
567,80,2019-09-02 07:53:00,spices,Monday,7,dairy
568,80,2019-09-02 07:54:00,dairy,Monday,7,dairy
569,80,2019-09-02 07:55:00,dairy,Monday,7,dairy
570,80,2019-09-02 07:56:00,dairy,Monday,7,dairy
571,80,2019-09-02 07:57:00,dairy,Monday,7,dairy
572,80,2019-09-02 07:58:00,dairy,Monday,7,fruit
573,80,2019-09-02 07:59:00,fruit,Monday,7,fruit
574,80,2019-09-02 08:00:00,fruit,Monday,7,fruit
575,80,2019-09-02 08:01:00,fruit,Monday,7,checkout
576,80,2019-09-02 08:02:00,checkout,Monday,8,checkout
577,81,2019-09-02 07:47:00,drinks,Monday,7,fruit
578,81,2019-09-02 07:48:00,fruit,Monday,7,checkout
579,81,2019-09-02 07:49:00,checkout,Monday,7,checkout
580,82,2019-09-02 07:47:00,drinks,Monday,7,drinks
581,82,2019-09-02 07:48:00,drinks,Monday,7,drinks
582,82,2019-09-02 07:49:00,drinks,Monday,7,drinks
583,82,2019-09-02 07:50:00,drinks,Monday,7,drinks
584,82,2019-09-02 07:51:00,drinks,Monday,7,checkout
585,82,2019-09-02 07:52:00,checkout,Monday,7,checkout
586,83,2019-09-02 07:47:00,fruit,Monday,7,dairy
587,83,2019-09-02 07:48:00,dairy,Monday,7,checkout
588,83,2019-09-02 07:49:00,checkout,Monday,7,checkout
589,84,2019-09-02 07:48:00,fruit,Monday,7,fruit
590,84,2019-09-02 07:49:00,fruit,Monday,7,drinks
591,84,2019-09-02 07:50:00,drinks,Monday,7,drinks
592,84,2019-09-02 07:51:00,drinks,Monday,7,drinks
593,84,2019-09-02 07:52:00,drinks,Monday,7,drinks
594,84,2019-09-02 07:53:00,drinks,Monday,7,spices
595,84,2019-09-02 07:54:00,spices,Monday,7,dairy
596,84,2019-09-02 07:55:00,dairy,Monday,7,dairy
597,84,2019-09-02 07:56:00,dairy,Monday,7,dairy
598,84,2019-09-02 07:57:00,dairy,Monday,7,dairy
599,84,2019-09-02 07:58:00,dairy,Monday,7,dairy
600,84,2019-09-02 07:59:00,dairy,Monday,7,dairy
601,84,2019-09-02 08:00:00,dairy,Monday,7,drinks
602,84,2019-09-02 08:01:00,drinks,Monday,8,checkout
603,84,2019-09-02 08:02:00,checkout,Monday,8,checkout
604,85,2019-09-02 07:48:00,drinks,Monday,7,spices
605,85,2019-09-02 07:49:00,spices,Monday,7,checkout
606,85,2019-09-02 07:50:00,checkout,Monday,7,checkout
607,86,2019-09-02 07:49:00,spices,Monday,7,drinks
608,86,2019-09-02 07:50:00,drinks,Monday,7,spices
609,86,2019-09-02 07:51:00,spices,Monday,7,spices
610,86,2019-09-02 07:52:00,spices,Monday,7,fruit
611,86,2019-09-02 07:53:00,fruit,Monday,7,fruit
612,86,2019-09-02 07:54:00,fruit,Monday,7,dairy
613,86,2019-09-02 07:55:00,dairy,Monday,7,dairy
614,86,2019-09-02 07:56:00,dairy,Monday,7,fruit
615,86,2019-09-02 07:57:00,fruit,Monday,7,fruit
616,86,2019-09-02 07:58:00,fruit,Monday,7,fruit
617,86,2019-09-02 07:59:00,fruit,Monday,7,fruit
618,86,2019-09-02 08:00:00,fruit,Monday,7,spices
619,86,2019-09-02 08:01:00,spices,Monday,8,spices
620,86,2019-09-02 08:02:00,spices,Monday,8,spices
621,86,2019-09-02 08:03:00,spices,Monday,8,spices
622,86,2019-09-02 08:04:00,spices,Monday,8,dairy
623,86,2019-09-02 08:05:00,dairy,Monday,8,drinks
624,86,2019-09-02 08:06:00,drinks,Monday,8,fruit
625,86,2019-09-02 08:07:00,fruit,Monday,8,fruit
626,86,2019-09-02 08:08:00,fruit,Monday,8,drinks
627,86,2019-09-02 08:09:00,drinks,Monday,8,drinks
628,86,2019-09-02 08:10:00,drinks,Monday,8,drinks
629,86,2019-09-02 08:11:00,drinks,Monday,8,checkout
630,86,2019-09-02 08:12:00,checkout,Monday,8,checkout
631,87,2019-09-02 07:49:00,drinks,Monday,7,checkout
632,87,2019-09-02 07:50:00,checkout,Monday,7,checkout
633,88,2019-09-02 07:49:00,dairy,Monday,7,dairy
634,88,2019-09-02 07:50:00,dairy,Monday,7,dairy
635,88,2019-09-02 07:51:00,dairy,Monday,7,dairy
636,88,2019-09-02 07:52:00,dairy,Monday,7,dairy
637,88,2019-09-02 07:53:00,dairy,Monday,7,dairy
638,88,2019-09-02 07:54:00,dairy,Monday,7,dairy
639,88,2019-09-02 07:55:00,dairy,Monday,7,dairy
640,88,2019-09-02 07:56:00,dairy,Monday,7,checkout
641,88,2019-09-02 07:57:00,checkout,Monday,7,checkout
642,89,2019-09-02 07:49:00,drinks,Monday,7,checkout
643,89,2019-09-02 07:50:00,checkout,Monday,7,checkout
644,90,2019-09-02 07:49:00,spices,Monday,7,checkout
645,90,2019-09-02 07:50:00,checkout,Monday,7,checkout
646,91,2019-09-02 07:52:00,fruit,Monday,7,fruit
647,91,2019-09-02 07:53:00,fruit,Monday,7,fruit
648,91,2019-09-02 07:54:00,fruit,Monday,7,fruit
649,91,2019-09-02 07:55:00,fruit,Monday,7,dairy
650,91,2019-09-02 07:56:00,dairy,Monday,7,dairy
651,91,2019-09-02 07:57:00,dairy,Monday,7,dairy
652,91,2019-09-02 07:58:00,dairy,Monday,7,checkout
653,91,2019-09-02 07:59:00,checkout,Monday,7,checkout
654,92,2019-09-02 07:52:00,dairy,Monday,7,dairy
655,92,2019-09-02 07:53:00,dairy,Monday,7,dairy
656,92,2019-09-02 07:54:00,dairy,Monday,7,dairy
657,92,2019-09-02 07:55:00,dairy,Monday,7,dairy
658,92,2019-09-02 07:56:00,dairy,Monday,7,checkout
659,92,2019-09-02 07:57:00,checkout,Monday,7,checkout
660,93,2019-09-02 07:52:00,dairy,Monday,7,checkout
661,93,2019-09-02 07:53:00,checkout,Monday,7,checkout
662,94,2019-09-02 07:52:00,drinks,Monday,7,dairy
663,94,2019-09-02 07:53:00,dairy,Monday,7,checkout
664,94,2019-09-02 07:54:00,checkout,Monday,7,checkout
665,95,2019-09-02 07:53:00,drinks,Monday,7,drinks
666,95,2019-09-02 07:54:00,drinks,Monday,7,drinks
667,95,2019-09-02 07:55:00,drinks,Monday,7,drinks
668,95,2019-09-02 07:56:00,drinks,Monday,7,fruit
669,95,2019-09-02 07:57:00,fruit,Monday,7,fruit
670,95,2019-09-02 07:58:00,fruit,Monday,7,fruit
671,95,2019-09-02 07:59:00,fruit,Monday,7,fruit
672,95,2019-09-02 08:00:00,fruit,Monday,7,fruit
673,95,2019-09-02 08:01:00,fruit,Monday,7,spices
674,95,2019-09-02 08:02:00,spices,Monday,8,dairy
675,95,2019-09-02 08:03:00,dairy,Monday,8,dairy
676,95,2019-09-02 08:04:00,dairy,Monday,8,dairy
677,95,2019-09-02 08:05:00,dairy,Monday,8,dairy
678,95,2019-09-02 08:06:00,dairy,Monday,8,dairy
679,95,2019-09-02 08:07:00,dairy,Monday,8,dairy
680,95,2019-09-02 08:08:00,dairy,Monday,8,dairy
681,95,2019-09-02 08:09:00,dairy,Monday,8,dairy
682,95,2019-09-02 08:10:00,dairy,Monday,8,dairy
683,95,2019-09-02 08:11:00,dairy,Monday,8,dairy
684,95,2019-09-02 08:12:00,dairy,Monday,8,dairy
685,95,2019-09-02 08:13:00,dairy,Monday,8,dairy
686,95,2019-09-02 08:14:00,dairy,Monday,8,dairy
687,95,2019-09-02 08:15:00,dairy,Monday,8,dairy
688,95,2019-09-02 08:16:00,dairy,Monday,8,dairy
689,95,2019-09-02 08:17:00,dairy,Monday,8,dairy
690,95,2019-09-02 08:18:00,dairy,Monday,8,dairy
691,95,2019-09-02 08:19:00,dairy,Monday,8,dairy
692,95,2019-09-02 08:20:00,dairy,Monday,8,dairy
693,95,2019-09-02 08:21:00,dairy,Monday,8,checkout
694,95,2019-09-02 08:22:00,checkout,Monday,8,checkout
695,96,2019-09-02 07:53:00,dairy,Monday,7,checkout
696,96,2019-09-02 07:54:00,checkout,Monday,7,checkout
697,97,2019-09-02 07:54:00,fruit,Monday,7,fruit
698,97,2019-09-02 07:55:00,fruit,Monday,7,fruit
699,97,2019-09-02 07:56:00,fruit,Monday,7,fruit
700,97,2019-09-02 07:57:00,fruit,Monday,7,fruit
701,97,2019-09-02 07:58:00,fruit,Monday,7,fruit
702,97,2019-09-02 07:59:00,fruit,Monday,7,fruit
703,97,2019-09-02 08:00:00,fruit,Monday,7,checkout
704,97,2019-09-02 08:01:00,checkout,Monday,8,checkout
705,98,2019-09-02 07:56:00,dairy,Monday,7,drinks
706,98,2019-09-02 07:57:00,drinks,Monday,7,fruit
707,98,2019-09-02 07:58:00,fruit,Monday,7,drinks
708,98,2019-09-02 07:59:00,drinks,Monday,7,checkout
709,98,2019-09-02 08:00:00,checkout,Monday,8,checkout
710,99,2019-09-02 07:56:00,dairy,Monday,7,dairy
711,99,2019-09-02 07:57:00,dairy,Monday,7,drinks
712,99,2019-09-02 07:58:00,drinks,Monday,7,drinks
713,99,2019-09-02 07:59:00,drinks,Monday,7,spices
714,99,2019-09-02 08:00:00,spices,Monday,8,drinks
715,99,2019-09-02 08:01:00,drinks,Monday,8,drinks
716,99,2019-09-02 08:02:00,drinks,Monday,8,checkout
717,99,2019-09-02 08:03:00,checkout,Monday,8,checkout
718,100,2019-09-02 07:56:00,drinks,Monday,7,drinks
719,100,2019-09-02 07:57:00,drinks,Monday,7,drinks
720,100,2019-09-02 07:58:00,drinks,Monday,7,drinks
721,100,2019-09-02 07:59:00,drinks,Monday,7,drinks
722,100,2019-09-02 08:00:00,drinks,Monday,7,drinks
723,100,2019-09-02 08:01:00,drinks,Monday,7,drinks
724,100,2019-09-02 08:02:00,drinks,Monday,7,checkout
725,100,2019-09-02 08:03:00,checkout,Monday,8,checkout
726,101,2019-09-02 07:56:00,fruit,Monday,7,fruit
727,101,2019-09-02 07:57:00,fruit,Monday,7,fruit
728,101,2019-09-02 07:58:00,fruit,Monday,7,fruit
729,101,2019-09-02 07:59:00,fruit,Monday,7,checkout
730,101,2019-09-02 08:00:00,checkout,Monday,8,checkout
731,102,2019-09-02 07:56:00,dairy,Monday,7,dairy
732,102,2019-09-02 07:57:00,dairy,Monday,7,dairy
733,102,2019-09-02 07:58:00,dairy,Monday,7,dairy
734,102,2019-09-02 07:59:00,dairy,Monday,7,dairy
735,102,2019-09-02 08:00:00,dairy,Monday,7,checkout
736,102,2019-09-02 08:01:00,checkout,Monday,8,checkout
737,103,2019-09-02 08:02:00,dairy,Monday,8,dairy
738,103,2019-09-02 08:03:00,dairy,Monday,8,drinks
739,103,2019-09-02 08:04:00,drinks,Monday,8,spices
740,103,2019-09-02 08:05:00,spices,Monday,8,drinks
741,103,2019-09-02 08:06:00,drinks,Monday,8,drinks
742,103,2019-09-02 08:07:00,drinks,Monday,8,checkout
743,103,2019-09-02 08:08:00,checkout,Monday,8,checkout
744,104,2019-09-02 08:02:00,fruit,Monday,8,fruit
745,104,2019-09-02 08:03:00,fruit,Monday,8,fruit
746,104,2019-09-02 08:04:00,fruit,Monday,8,fruit
747,104,2019-09-02 08:05:00,fruit,Monday,8,fruit
748,104,2019-09-02 08:06:00,fruit,Monday,8,fruit
749,104,2019-09-02 08:07:00,fruit,Monday,8,spices
750,104,2019-09-02 08:08:00,spices,Monday,8,drinks
751,104,2019-09-02 08:09:00,drinks,Monday,8,drinks
752,104,2019-09-02 08:10:00,drinks,Monday,8,spices
753,104,2019-09-02 08:11:00,spices,Monday,8,dairy
754,104,2019-09-02 08:12:00,dairy,Monday,8,dairy
755,104,2019-09-02 08:13:00,dairy,Monday,8,dairy
756,104,2019-09-02 08:14:00,dairy,Monday,8,fruit
757,104,2019-09-02 08:15:00,fruit,Monday,8,fruit
758,104,2019-09-02 08:16:00,fruit,Monday,8,fruit
759,104,2019-09-02 08:17:00,fruit,Monday,8,fruit
760,104,2019-09-02 08:18:00,fruit,Monday,8,fruit
761,104,2019-09-02 08:19:00,fruit,Monday,8,fruit
762,104,2019-09-02 08:20:00,fruit,Monday,8,fruit
763,104,2019-09-02 08:21:00,fruit,Monday,8,fruit
764,104,2019-09-02 08:22:00,fruit,Monday,8,fruit
765,104,2019-09-02 08:23:00,fruit,Monday,8,checkout
766,104,2019-09-02 08:24:00,checkout,Monday,8,checkout
767,105,2019-09-02 08:02:00,fruit,Monday,8,checkout
768,105,2019-09-02 08:03:00,checkout,Monday,8,checkout
769,106,2019-09-02 08:03:00,drinks,Monday,8,spices
770,106,2019-09-02 08:04:00,spices,Monday,8,spices
771,106,2019-09-02 08:05:00,spices,Monday,8,checkout
772,106,2019-09-02 08:06:00,checkout,Monday,8,checkout
773,107,2019-09-02 08:03:00,dairy,Monday,8,dairy
774,107,2019-09-02 08:04:00,dairy,Monday,8,dairy
775,107,2019-09-02 08:05:00,dairy,Monday,8,dairy
776,107,2019-09-02 08:06:00,dairy,Monday,8,dairy
777,107,2019-09-02 08:07:00,dairy,Monday,8,dairy
778,107,2019-09-02 08:08:00,dairy,Monday,8,dairy
779,107,2019-09-02 08:09:00,dairy,Monday,8,dairy
780,107,2019-09-02 08:10:00,dairy,Monday,8,dairy
781,107,2019-09-02 08:11:00,dairy,Monday,8,dairy
782,107,2019-09-02 08:12:00,dairy,Monday,8,dairy
783,107,2019-09-02 08:13:00,dairy,Monday,8,dairy
784,107,2019-09-02 08:14:00,dairy,Monday,8,dairy
785,107,2019-09-02 08:15:00,dairy,Monday,8,dairy
786,107,2019-09-02 08:16:00,dairy,Monday,8,dairy
787,107,2019-09-02 08:17:00,dairy,Monday,8,spices
788,107,2019-09-02 08:18:00,spices,Monday,8,checkout
789,107,2019-09-02 08:19:00,checkout,Monday,8,checkout
790,108,2019-09-02 08:03:00,fruit,Monday,8,fruit
791,108,2019-09-02 08:04:00,fruit,Monday,8,fruit
792,108,2019-09-02 08:05:00,fruit,Monday,8,dairy
793,108,2019-09-02 08:06:00,dairy,Monday,8,checkout
794,108,2019-09-02 08:07:00,checkout,Monday,8,checkout
795,109,2019-09-02 08:05:00,dairy,Monday,8,dairy
796,109,2019-09-02 08:06:00,dairy,Monday,8,dairy
797,109,2019-09-02 08:07:00,dairy,Monday,8,dairy
798,109,2019-09-02 08:08:00,dairy,Monday,8,dairy
799,109,2019-09-02 08:09:00,dairy,Monday,8,dairy
800,109,2019-09-02 08:10:00,dairy,Monday,8,dairy
801,109,2019-09-02 08:11:00,dairy,Monday,8,dairy
802,109,2019-09-02 08:12:00,dairy,Monday,8,dairy
803,109,2019-09-02 08:13:00,dairy,Monday,8,dairy
804,109,2019-09-02 08:14:00,dairy,Monday,8,dairy
805,109,2019-09-02 08:15:00,dairy,Monday,8,dairy
806,109,2019-09-02 08:16:00,dairy,Monday,8,dairy
807,109,2019-09-02 08:17:00,dairy,Monday,8,dairy
808,109,2019-09-02 08:18:00,dairy,Monday,8,dairy
809,109,2019-09-02 08:19:00,dairy,Monday,8,dairy
810,109,2019-09-02 08:20:00,dairy,Monday,8,dairy
811,109,2019-09-02 08:21:00,dairy,Monday,8,dairy
812,109,2019-09-02 08:22:00,dairy,Monday,8,dairy
813,109,2019-09-02 08:23:00,dairy,Monday,8,dairy
814,109,2019-09-02 08:24:00,dairy,Monday,8,dairy
815,109,2019-09-02 08:25:00,dairy,Monday,8,dairy
816,109,2019-09-02 08:26:00,dairy,Monday,8,dairy
817,109,2019-09-02 08:27:00,dairy,Monday,8,dairy
818,109,2019-09-02 08:28:00,dairy,Monday,8,dairy
819,109,2019-09-02 08:29:00,dairy,Monday,8,dairy
820,109,2019-09-02 08:30:00,dairy,Monday,8,dairy
821,109,2019-09-02 08:31:00,dairy,Monday,8,dairy
822,109,2019-09-02 08:32:00,dairy,Monday,8,spices
823,109,2019-09-02 08:33:00,spices,Monday,8,drinks
824,109,2019-09-02 08:34:00,drinks,Monday,8,drinks
825,109,2019-09-02 08:35:00,drinks,Monday,8,drinks
826,109,2019-09-02 08:36:00,drinks,Monday,8,fruit
827,109,2019-09-02 08:37:00,fruit,Monday,8,fruit
828,109,2019-09-02 08:38:00,fruit,Monday,8,dairy
829,109,2019-09-02 08:39:00,dairy,Monday,8,dairy
830,109,2019-09-02 08:40:00,dairy,Monday,8,dairy
831,109,2019-09-02 08:41:00,dairy,Monday,8,dairy
832,109,2019-09-02 08:42:00,dairy,Monday,8,dairy
833,109,2019-09-02 08:43:00,dairy,Monday,8,spices
834,109,2019-09-02 08:44:00,spices,Monday,8,fruit
835,109,2019-09-02 08:45:00,fruit,Monday,8,spices
836,109,2019-09-02 08:46:00,spices,Monday,8,spices
837,109,2019-09-02 08:47:00,spices,Monday,8,drinks
838,109,2019-09-02 08:48:00,drinks,Monday,8,drinks
839,109,2019-09-02 08:49:00,drinks,Monday,8,checkout
840,109,2019-09-02 08:50:00,checkout,Monday,8,checkout
841,110,2019-09-02 08:05:00,spices,Monday,8,spices
842,110,2019-09-02 08:06:00,spices,Monday,8,spices
843,110,2019-09-02 08:07:00,spices,Monday,8,dairy
844,110,2019-09-02 08:08:00,dairy,Monday,8,dairy
845,110,2019-09-02 08:09:00,dairy,Monday,8,dairy
846,110,2019-09-02 08:10:00,dairy,Monday,8,checkout
847,110,2019-09-02 08:11:00,checkout,Monday,8,checkout
848,111,2019-09-02 08:06:00,fruit,Monday,8,fruit
849,111,2019-09-02 08:07:00,fruit,Monday,8,fruit
850,111,2019-09-02 08:08:00,fruit,Monday,8,fruit
851,111,2019-09-02 08:09:00,fruit,Monday,8,fruit
852,111,2019-09-02 08:10:00,fruit,Monday,8,fruit
853,111,2019-09-02 08:11:00,fruit,Monday,8,fruit
854,111,2019-09-02 08:12:00,fruit,Monday,8,dairy
855,111,2019-09-02 08:13:00,dairy,Monday,8,dairy
856,111,2019-09-02 08:14:00,dairy,Monday,8,checkout
857,111,2019-09-02 08:15:00,checkout,Monday,8,checkout
858,112,2019-09-02 08:06:00,fruit,Monday,8,dairy
859,112,2019-09-02 08:07:00,dairy,Monday,8,dairy
860,112,2019-09-02 08:08:00,dairy,Monday,8,dairy
861,112,2019-09-02 08:09:00,dairy,Monday,8,dairy
862,112,2019-09-02 08:10:00,dairy,Monday,8,dairy
863,112,2019-09-02 08:11:00,dairy,Monday,8,dairy
864,112,2019-09-02 08:12:00,dairy,Monday,8,checkout
865,112,2019-09-02 08:13:00,checkout,Monday,8,checkout
866,113,2019-09-02 08:06:00,dairy,Monday,8,dairy
867,113,2019-09-02 08:07:00,dairy,Monday,8,drinks
868,113,2019-09-02 08:08:00,drinks,Monday,8,fruit
869,113,2019-09-02 08:09:00,fruit,Monday,8,fruit
870,113,2019-09-02 08:10:00,fruit,Monday,8,checkout
871,113,2019-09-02 08:11:00,checkout,Monday,8,checkout
872,114,2019-09-02 08:06:00,drinks,Monday,8,checkout
873,114,2019-09-02 08:07:00,checkout,Monday,8,checkout
874,115,2019-09-02 08:07:00,fruit,Monday,8,fruit
875,115,2019-09-02 08:08:00,fruit,Monday,8,fruit
876,115,2019-09-02 08:09:00,fruit,Monday,8,fruit
877,115,2019-09-02 08:10:00,fruit,Monday,8,fruit
878,115,2019-09-02 08:11:00,fruit,Monday,8,fruit
879,115,2019-09-02 08:12:00,fruit,Monday,8,fruit
880,115,2019-09-02 08:13:00,fruit,Monday,8,checkout
881,115,2019-09-02 08:14:00,checkout,Monday,8,checkout
882,116,2019-09-02 08:07:00,drinks,Monday,8,checkout
883,116,2019-09-02 08:08:00,checkout,Monday,8,checkout
884,117,2019-09-02 08:10:00,dairy,Monday,8,dairy
885,117,2019-09-02 08:11:00,dairy,Monday,8,spices
886,117,2019-09-02 08:12:00,spices,Monday,8,spices
887,117,2019-09-02 08:13:00,spices,Monday,8,spices
888,117,2019-09-02 08:14:00,spices,Monday,8,spices
889,117,2019-09-02 08:15:00,spices,Monday,8,drinks
890,117,2019-09-02 08:16:00,drinks,Monday,8,checkout
891,117,2019-09-02 08:17:00,checkout,Monday,8,checkout
892,118,2019-09-02 08:10:00,fruit,Monday,8,fruit
893,118,2019-09-02 08:11:00,fruit,Monday,8,checkout
894,118,2019-09-02 08:12:00,checkout,Monday,8,checkout
895,119,2019-09-02 08:10:00,drinks,Monday,8,checkout
896,119,2019-09-02 08:11:00,checkout,Monday,8,checkout
897,120,2019-09-02 08:11:00,spices,Monday,8,spices
898,120,2019-09-02 08:12:00,spices,Monday,8,spices
899,120,2019-09-02 08:13:00,spices,Monday,8,dairy
900,120,2019-09-02 08:14:00,dairy,Monday,8,checkout
901,120,2019-09-02 08:15:00,checkout,Monday,8,checkout
902,121,2019-09-02 08:11:00,dairy,Monday,8,dairy
